DRIVER_NUMBER,ROW_RANK,NAT,LEG_KEY,LEG_STOP_KEY,SHP_ID,ORD_NUM,STOP_NUM,STOP_TYPE,PWR_UNT_ID,TRL_UNT_ID,TRL_TYPE,ITINERARY_UPDATED,MILES_DRIVEN,FUEL_CONSUMPTION,AVERAGE_SPEED,TIME_AT_STOP,INCIDENTS,CUSTOMER_SATISFACTION
18356,9,2024-01-14 23:56:22,ST388663333_0,ST896649702_8_1,ST492436874,2603193183,3,NFR,54132,TA714264,Type B,2024-01-22 00:19:52,233.23,45.2,75.27,106,None,2
18356,10,2024-01-11 13:44:21,ST333761359_6,ST375980437_9_4,ST795475050,2646954650,10,NFR,59062,TA182583,Type A,2024-02-26 12:02:07,313.21,39.15,49.72,106,None,1
66667,8,2024-03-22 05:13:19,ST202167127_5,ST343660931_4_0,ST260960806,2467977649,7,D,51480,TA606970,Type B,2024-01-14 23:09:51,360.94,16.41,78.64,53,None,5
66667,3,2024-01-18 01:35:27,ST225808957_7,ST650481645_2_2,ST358563396,2722847713,3,NFR,51423,TA578541,Type B,2024-01-18 00:34:20,326.7,10.35,76.92,35,Minor Traffic Violation,5
66667,7,2024-03-29 01:44:44,ST965832744_3,ST757738549_7_1,ST725211238,2246654629,4,D,55874,TA893782,,2024-01-10 23:18:07,267.56,10.07,50.16,77,None,4
66667,10,2024-02-17 17:12:19,ST001890266_1,ST033435530_8_1,ST761356038,2603448692,6,NFR,50006,TA283571,Type B,2024-03-19 08:20:04,185.82,51.81,60.34,59,None,1
66667,8,2024-01-16 05:07:16,ST919217250_2,ST195094453_8_4,ST136607600,2171709655,2,P,56796,TA554925,Type A,2024-01-30 18:33:03,110.74,25.14,76.05,27,None,1
66667,7,2024-01-28 03:30:08,ST095137817_1,ST726386091_8_4,ST319346628,2296086093,9,NFR,58251,TA130707,Type B,2024-01-29 00:37:35,309.54,14.07,74.49,90,None,3
66667,1,2024-01-12 10:49:43,ST877925934_7,ST671307581_3_2,ST995415712,2672868546,6,P,57604,TA959180,Type A,2024-03-01 12:42:14,197.43,46.65,43.13,110,None,2
66667,2,2024-03-30 23:26:19,ST272913523_0,ST655598363_5_2,ST661027279,2053940604,1,P,54833,TA037053,,2024-04-07 01:35:19,324.04,47.23,47.1,83,None,3
66667,6,2024-03-27 20:00:41,ST839158303_0,ST927248703_1_6,ST517452865,2490141173,10,D,54204,TA924250,Type B,2024-04-07 03:02:10,474.22,47.02,41.73,84,None,2
66667,6,2024-02-22 00:17:27,ST305027308_3,ST348766832_7_3,ST143326361,2439517898,8,D,58332,TA560388,Type B,2024-03-29 02:37:38,376.92,15.93,76.2,108,None,1
75361,8,2024-01-04 06:55:35,ST479424166_4,ST503376920_0_0,ST279236296,2229647089,8,NFR,53333,TA663053,Type B,2024-01-08 12:39:04,131.35,13.25,67.59,109,None,1
75361,3,2024-01-01 04:13:34,ST648698678_4,ST152115619_0_7,ST625977823,2673646212,2,D,54107,TA870534,,2024-01-29 20:10:12,220.14,31.56,46.36,30,None,2
75361,5,2024-02-26 13:03:02,ST517231459_2,ST113269860_9_6,ST487327484,2173395891,4,NFR,59767,TA871626,Type B,2024-03-21 19:51:11,271.62,20.89,56.52,96,None,3
75361,9,2024-03-05 02:31:55,ST979881976_4,ST243835444_8_6,ST592960869,2859791957,5,D,52134,TA795497,,2024-01-07 12:27:38,452.05,12.08,51.15,63,None,3
75361,1,2024-01-19 03:11:54,ST578654443_2,ST859572247_0_1,ST222192451,2955436852,5,NFR,51713,TA229752,Type B,2024-03-05 13:46:09,210.89,15.29,58.47,17,None,1
75361,9,2024-01-03 09:05:47,ST446326337_1,ST930332194_8_1,ST116484126,2389926152,3,D,56499,TA321779,Type A,2024-01-24 06:10:43,286.78,54.26,65.71,47,Minor Traffic Violation,2
75361,9,2024-01-23 17:43:39,ST806374537_0,ST646463362_4_1,ST850694499,2178719129,4,D,57828,TA690892,Type A,2024-02-06 09:02:14,72.67,57.29,60.65,73,None,1
75361,8,2024-02-02 01:18:36,ST551678062_1,ST991859097_4_6,ST168672645,2986110923,10,D,57455,TA047241,Type A,2024-01-07 12:50:33,491.19,42.88,45.57,83,None,3
75361,9,2024-03-07 20:51:04,ST120422258_4,ST613516558_2_3,ST344623360,2683010323,9,P,50678,TA864928,,2024-01-08 13:13:05,481.95,11.38,69.45,99,None,3
75361,1,2024-01-27 08:54:55,ST368031477_7,ST064133340_5_5,ST652348676,2710081730,6,D,58035,TA436769,,2024-03-20 11:22:11,330.01,59.71,42.25,83,None,4
53155,8,2024-02-09 23:06:09,ST573353669_4,ST371250282_9_3,ST268954495,2917750105,1,P,50841,TA744262,Type B,2024-03-09 16:58:07,214.8,51.98,46.42,26,None,4
53155,2,2024-03-07 11:26:00,ST783507110_5,ST013613195_2_4,ST511210003,2207344510,10,P,58456,TA528872,Type A,2024-04-03 03:02:49,467.94,14.22,66.0,60,Minor Traffic Violation,3
53155,2,2024-01-30 05:12:43,ST094904595_9,ST415131040_1_4,ST218932130,2156157738,8,D,55385,TA501731,Type B,2024-01-05 10:05:44,440.92,43.79,65.87,24,Minor Traffic Violation,2
53155,1,2024-04-07 23:56:43,ST020079589_4,ST783074416_7_3,ST310922855,2860786862,2,D,55380,TA280425,Type A,2024-01-25 14:00:04,230.8,47.57,76.18,41,None,2
53155,10,2024-03-07 23:33:09,ST762307925_9,ST081121753_9_7,ST736196754,2054576741,5,P,52630,TA771834,,2024-02-05 07:38:27,143.51,58.82,66.17,42,Minor Traffic Violation,1
53155,10,2024-01-29 19:44:50,ST233262977_9,ST677201371_6_4,ST053364809,2400983537,7,D,57760,TA707404,Type B,2024-03-04 22:50:34,364.46,11.42,69.33,18,None,1
53155,5,2024-01-29 23:35:44,ST618839146_0,ST449311171_3_0,ST455309262,2427417653,8,D,54778,TA006308,,2024-02-08 23:48:06,206.06,46.9,64.13,17,Minor Traffic Violation,4
53155,9,2024-04-06 15:48:42,ST496802303_2,ST508811017_6_3,ST803855366,2428521552,6,D,54918,TA507380,Type B,2024-01-10 14:32:16,289.26,21.1,53.99,63,None,4
53155,3,2024-04-07 17:00:44,ST384759292_1,ST197088282_2_8,ST875045716,2572703442,3,NFR,59315,TA221554,Type B,2024-03-05 04:36:34,382.89,12.29,59.29,92,None,3
53155,2,2024-01-12 10:20:25,ST541824219_3,ST538177251_8_9,ST849047676,2875442316,10,P,59825,TA556711,Type B,2024-02-25 08:01:26,67.4,25.79,40.72,97,Minor Traffic Violation,5
44287,4,2024-02-18 10:37:03,ST102874064_8,ST002040331_1_9,ST943219916,2134060784,3,NFR,53892,TA238887,,2024-03-13 19:04:18,233.08,25.79,79.88,26,None,4
44287,4,2024-01-25 21:26:21,ST275447762_3,ST743305099_3_1,ST022979360,2815270826,3,D,54106,TA979119,Type A,2024-03-31 04:11:23,340.77,42.29,79.07,73,Minor Traffic Violation,1
44287,8,2024-01-22 14:59:11,ST452158686_7,ST486620135_0_8,ST925700624,2333179771,5,P,50733,TA254070,,2024-01-24 09:28:03,385.44,20.01,51.13,16,None,2
44287,3,2024-04-08 17:58:44,ST722588046_0,ST219387469_1_1,ST603030157,2039136451,2,D,58127,TA746699,Type B,2024-02-07 13:48:10,481.13,48.87,71.58,49,None,2
44287,6,2024-01-27 09:22:25,ST371729902_9,ST864881072_1_6,ST411426049,2033408336,5,D,53452,TA493626,Type A,2024-04-08 03:14:47,413.38,23.02,63.72,53,None,3
44287,10,2024-01-05 17:27:23,ST604925791_7,ST871735652_2_7,ST440529015,2568039577,1,D,54596,TA111030,,2024-03-20 18:25:31,390.03,47.07,71.92,85,None,1
44287,1,2024-03-17 23:47:32,ST936577819_3,ST523728966_9_0,ST965116745,2475174040,2,P,56650,TA824419,Type A,2024-02-17 07:09:17,94.14,32.99,40.0,36,None,3
44287,9,2024-02-05 05:52:22,ST430857874_0,ST045908341_8_6,ST844907308,2589912670,4,D,56883,TA155871,Type A,2024-02-04 15:21:23,147.47,40.05,65.02,64,None,3
44287,10,2024-01-29 01:29:11,ST282253564_5,ST486249664_5_8,ST604036094,2697772063,9,P,50300,TA310158,,2024-03-18 22:29:07,64.97,45.79,60.74,21,None,4
44287,4,2024-01-06 09:38:07,ST720224030_8,ST320388748_1_9,ST954394635,2052316555,1,NFR,57934,TA848753,,2024-02-27 20:57:28,358.35,26.44,76.5,81,None,1
39315,7,2024-02-06 12:28:18,ST891121884_6,ST169051644_5_7,ST491263066,2634014328,3,NFR,56941,TA457354,Type A,2024-02-21 03:23:07,413.41,52.57,57.06,87,None,3
39315,3,2024-03-04 23:38:16,ST260361872_4,ST706978630_3_0,ST243003478,2124414086,2,P,54633,TA190397,,2024-01-15 04:51:47,67.42,30.33,72.95,19,None,4
39315,10,2024-02-08 22:59:27,ST589484738_6,ST964322265_2_2,ST148550509,2009615596,7,NFR,59921,TA750491,Type B,2024-01-18 19:43:32,436.19,58.91,65.17,20,Minor Traffic Violation,1
39315,7,2024-03-01 04:27:09,ST219305598_5,ST324294122_5_5,ST571782649,2727303530,7,NFR,51351,TA424704,Type A,2024-02-12 05:21:38,473.34,11.14,77.83,72,None,4
39315,5,2024-02-10 13:02:09,ST921041275_5,ST092405848_2_4,ST931259799,2925388110,9,NFR,50651,TA985348,Type B,2024-04-06 19:21:23,476.58,52.35,69.1,88,None,3
39315,4,2024-01-12 07:55:08,ST006316018_4,ST139127147_8_2,ST084272945,2176644061,8,P,55402,TA009115,,2024-03-25 06:05:18,291.25,16.6,47.89,16,None,4
39315,10,2024-01-18 05:35:03,ST453388254_8,ST969343147_7_9,ST091812786,2962448455,2,D,54562,TA643622,Type A,2024-01-21 08:22:35,82.96,12.93,50.46,60,Accident,4
39315,2,2024-04-05 15:29:27,ST459736949_2,ST156523462_8_2,ST160460754,2075327582,4,D,57416,TA317234,,2024-01-01 10:07:41,358.36,12.2,67.03,56,None,5
39315,7,2024-03-12 12:03:11,ST105617035_4,ST005481313_2_7,ST503305604,2237084487,4,P,51975,TA264473,Type B,2024-03-25 04:06:03,213.13,18.36,73.41,75,None,1
39315,3,2024-04-02 16:19:00,ST509194937_4,ST622358689_8_8,ST408996687,2470361264,5,P,58366,TA433687,,2024-02-24 09:01:15,465.78,36.68,74.81,55,None,3
34039,5,2024-03-24 14:48:09,ST861976133_7,ST971558704_7_6,ST976077040,2215127436,4,NFR,56473,TA045997,,2024-02-28 03:27:53,272.29,45.07,77.72,55,None,2
34039,10,2024-03-18 05:07:09,ST753672260_7,ST188793836_8_4,ST609334790,2370645259,10,P,57701,TA492294,,2024-02-28 07:13:35,234.17,51.2,40.51,76,Accident,5
34039,8,2024-04-03 19:32:52,ST750831357_6,ST860821408_2_0,ST976586213,2383248256,10,NFR,57469,TA380249,Type A,2024-03-20 22:50:22,305.74,32.85,55.96,91,None,3
34039,8,2024-03-10 12:45:32,ST633250804_2,ST951867608_3_8,ST878028744,2227053337,8,D,59022,TA542103,,2024-01-06 03:42:33,158.97,53.05,44.97,33,None,1
34039,5,2024-03-27 21:28:37,ST692785440_2,ST956106768_8_1,ST476684323,2554531938,2,D,56456,TA395389,,2024-01-14 23:20:17,251.62,34.54,40.99,62,Minor Traffic Violation,2
34039,9,2024-01-19 21:10:49,ST032001936_2,ST751135904_2_1,ST293164342,2302600971,3,D,52656,TA122735,,2024-01-05 02:24:29,450.45,25.01,55.04,51,None,3
34039,9,2024-02-02 09:44:57,ST457968827_5,ST855635836_7_9,ST236866402,2223465780,8,P,50432,TA358793,,2024-01-13 20:39:13,300.6,17.99,48.53,36,None,4
34039,5,2024-03-15 20:41:09,ST089053456_8,ST035233952_4_6,ST584765179,2817764479,7,D,56682,TA981121,Type A,2024-02-11 11:42:29,303.04,24.04,62.48,39,None,1
34039,10,2024-02-01 01:05:28,ST754692393_4,ST988770703_1_4,ST135215210,2172003894,10,D,51928,TA917604,Type B,2024-03-25 10:47:54,303.44,38.3,41.66,69,None,1
34039,5,2024-03-19 08:18:25,ST545363335_4,ST586031934_4_5,ST217715805,2465152667,2,P,54214,TA025726,Type B,2024-01-16 00:31:22,397.88,25.63,47.88,115,None,3
20921,6,2024-01-28 01:11:59,ST040334470_1,ST496904338_3_2,ST705029770,2159084964,8,D,55984,TA780816,Type B,2024-01-28 06:01:56,484.51,25.24,67.82,64,Accident,1
20921,8,2024-02-02 13:13:49,ST793368178_4,ST929458903_4_3,ST861772149,2889275140,8,P,59279,TA029285,Type B,2024-01-03 16:53:43,335.84,37.46,67.46,108,None,2
20921,10,2024-02-14 16:08:30,ST303768392_5,ST720077611_9_6,ST698384689,2118038437,3,D,53124,TA548719,,2024-02-29 17:12:32,254.41,27.56,52.98,35,None,1
20921,9,2024-03-19 22:50:58,ST872722540_6,ST904673370_3_1,ST902932599,2907632314,6,P,53821,TA925783,Type A,2024-01-18 21:10:09,410.0,46.63,46.13,59,Minor Traffic Violation,2
20921,7,2024-03-12 02:35:39,ST111268578_2,ST867416282_3_8,ST332154842,2149923919,3,D,50470,TA547730,Type A,2024-02-12 13:04:49,447.63,14.79,67.41,65,None,3
20921,2,2024-03-10 21:12:49,ST314612248_9,ST667781120_3_1,ST939194692,2284116674,10,P,56499,TA978616,Type A,2024-03-31 06:44:52,144.25,42.49,52.92,101,Minor Traffic Violation,5
20921,6,2024-03-07 14:54:28,ST523146946_3,ST757274334_7_8,ST948074190,2831605280,8,NFR,51439,TA045184,,2024-02-01 02:44:04,433.95,11.91,72.58,48,None,3
20921,10,2024-03-11 13:46:49,ST317871574_3,ST883133999_5_5,ST633703314,2239445858,3,D,57893,TA656490,,2024-02-27 18:16:34,401.87,37.96,41.0,18,None,3
20921,2,2024-04-06 00:09:13,ST101612911_7,ST536067157_1_1,ST179560368,2833592811,5,NFR,57048,TA552720,Type A,2024-03-04 02:43:10,451.06,30.41,43.07,48,None,1
20921,4,2024-01-04 15:48:45,ST609019240_0,ST137848246_3_4,ST207843866,2176053219,2,D,56122,TA826842,,2024-01-05 05:34:10,213.49,22.39,68.5,25,None,1
89480,4,2024-04-03 07:17:28,ST835477362_9,ST721255419_0_6,ST493920118,2350443036,10,D,59420,TA899527,,2024-03-08 14:05:21,244.78,32.49,49.51,85,None,3
89480,8,2024-01-16 18:00:25,ST746618655_6,ST171206640_2_9,ST867178895,2213746780,3,P,57767,TA603212,Type B,2024-01-07 22:25:49,196.34,29.59,55.09,100,None,3
89480,10,2024-01-26 22:29:53,ST577652004_3,ST330455526_3_7,ST031650572,2530531330,9,D,51270,TA460032,,2024-02-04 03:49:42,443.38,41.24,65.78,74,Accident,4
89480,6,2024-03-13 15:25:21,ST560817616_8,ST649029760_7_3,ST246491018,2355407217,9,D,50755,TA754646,,2024-02-05 12:21:01,176.31,40.43,79.38,43,None,3
89480,5,2024-02-27 11:26:20,ST832684094_4,ST084679396_3_6,ST237407911,2051940751,10,D,59016,TA478040,Type A,2024-02-27 15:51:07,331.92,19.77,75.77,38,None,1
89480,8,2024-02-12 00:35:20,ST170574421_8,ST957392592_2_2,ST578110181,2722670090,7,NFR,58537,TA923052,,2024-03-06 15:58:48,96.19,16.87,49.6,114,None,2
89480,4,2024-01-01 20:01:12,ST391306024_8,ST218637828_2_9,ST195959906,2362313078,6,P,53710,TA134097,Type B,2024-01-25 14:32:57,487.3,17.99,63.39,33,None,3
89480,6,2024-01-28 04:17:17,ST980298530_1,ST358754418_5_5,ST894156247,2703944359,9,D,51721,TA125742,,2024-02-24 18:06:50,492.62,56.45,70.78,105,None,5
89480,1,2024-02-21 10:56:48,ST436585197_8,ST753896518_7_2,ST393680739,2363505542,4,NFR,56194,TA244815,Type B,2024-03-04 14:45:55,73.0,26.78,63.47,84,None,2
89480,8,2024-01-20 19:48:11,ST564852901_8,ST177311134_6_8,ST437549147,2711317186,6,D,55755,TA393463,Type B,2024-03-23 21:11:04,140.43,54.9,50.92,25,Mechanical Issue,3
62787,5,2024-02-11 17:03:51,ST715520914_2,ST951944633_6_6,ST082531541,2274590205,6,D,53005,TA182210,,2024-01-29 05:27:47,172.47,32.7,55.33,47,None,3
62787,10,2024-02-27 01:06:03,ST351849981_5,ST618622385_6_4,ST489526729,2635805036,7,D,58077,TA248119,Type B,2024-03-28 09:39:33,134.91,19.57,48.49,32,None,1
62787,9,2024-01-25 18:54:44,ST143057160_3,ST684654896_6_4,ST629969901,2592401842,9,NFR,50332,TA752174,Type B,2024-01-04 05:10:18,65.28,28.59,73.35,40,Minor Traffic Violation,3
62787,2,2024-02-04 18:43:48,ST851937212_3,ST941710186_3_6,ST930080249,2408556438,4,D,52220,TA851296,Type B,2024-01-12 07:02:25,272.91,45.14,61.75,110,None,3
62787,1,2024-03-05 02:58:23,ST259308109_7,ST100844266_6_2,ST449639320,2634374046,4,D,51120,TA324885,,2024-01-18 00:17:07,109.44,19.77,45.26,80,Accident,3
62787,1,2024-03-04 14:39:02,ST204870029_4,ST613398574_7_9,ST091207870,2669304677,2,D,50085,TA070739,Type A,2024-01-17 03:59:54,84.06,50.52,65.25,21,None,5
62787,6,2024-04-08 08:37:09,ST876499821_0,ST599532584_1_3,ST953889011,2204849243,2,P,58966,TA337153,Type A,2024-03-26 12:38:25,405.85,21.92,45.21,85,None,5
62787,6,2024-03-04 05:15:25,ST061528744_1,ST625789782_1_3,ST597797745,2290237816,5,D,59056,TA971316,Type B,2024-03-26 02:03:31,176.27,31.94,40.14,47,None,4
62787,2,2024-03-13 20:13:42,ST888271800_4,ST455897792_4_8,ST938579961,2715805459,2,NFR,59666,TA857515,Type B,2024-03-17 09:37:04,378.28,14.88,49.96,48,None,5
62787,9,2024-02-03 15:05:59,ST307620685_1,ST845584682_3_2,ST112430986,2968399747,4,NFR,56611,TA859054,Type A,2024-02-29 10:01:01,368.88,28.34,52.39,91,None,4
29432,1,2024-01-07 12:15:23,ST369967808_8,ST911431473_7_2,ST516126672,2143539819,1,P,57243,TA851772,Type B,2024-03-02 18:55:13,89.03,28.42,65.72,61,None,4
29432,4,2024-02-17 18:35:35,ST982412672_8,ST330955691_8_0,ST854972045,2636286538,7,NFR,54055,TA052696,,2024-01-14 21:47:01,311.86,59.22,57.26,33,Mechanical Issue,3
29432,3,2024-01-08 00:53:01,ST388318145_6,ST973814929_2_1,ST721032678,2160390551,10,P,50476,TA278482,,2024-04-01 20:49:32,284.62,42.77,72.84,73,None,2
29432,3,2024-04-03 00:39:57,ST004465790_8,ST887669880_4_9,ST062664505,2495116982,6,P,55745,TA837896,Type B,2024-04-03 04:18:08,73.79,13.73,64.8,20,None,1
29432,9,2024-02-29 21:08:41,ST770977411_8,ST749258775_2_3,ST445316023,2650261449,4,NFR,58153,TA549459,,2024-04-07 09:16:49,82.89,48.45,50.12,47,None,1
29432,2,2024-03-10 11:46:15,ST878007753_6,ST807390298_6_2,ST751731452,2813432031,7,D,55390,TA443662,,2024-02-06 13:16:54,388.17,15.89,61.92,113,Mechanical Issue,5
29432,3,2024-01-23 18:34:52,ST862672759_1,ST527302313_7_0,ST841573316,2704635646,7,NFR,56215,TA503967,Type B,2024-04-04 22:09:14,81.45,35.8,70.55,77,None,2
29432,4,2024-02-11 17:32:23,ST851487346_9,ST182395856_8_7,ST468332007,2667514352,6,P,50811,TA193258,Type A,2024-03-18 08:37:23,285.84,41.64,74.73,53,Accident,1
29432,7,2024-02-09 01:47:36,ST463539898_5,ST512633704_2_6,ST665662283,2460072514,1,P,50878,TA743570,Type B,2024-01-07 14:48:21,68.86,34.35,57.06,19,Minor Traffic Violation,5
29432,3,2024-03-18 04:56:01,ST480120866_6,ST779473498_4_2,ST665137724,2899061537,2,NFR,55800,TA100443,Type A,2024-01-06 03:36:25,314.86,17.68,66.06,59,None,1
22302,10,2024-04-01 18:58:47,ST332145142_8,ST144625906_8_6,ST526960413,2410548688,6,D,59395,TA272711,Type B,2024-02-11 22:11:18,357.03,40.95,60.63,42,Minor Traffic Violation,1
22302,5,2024-04-06 04:51:51,ST953157202_2,ST487260572_6_5,ST550431408,2001833695,10,D,56777,TA713917,Type B,2024-01-08 16:32:02,196.92,33.71,42.62,26,None,1
22302,1,2024-01-20 23:43:35,ST688589920_4,ST176019012_5_4,ST365863992,2752887366,8,P,56576,TA076467,Type A,2024-03-08 00:22:10,329.75,23.39,65.48,118,Accident,3
22302,7,2024-04-03 11:05:20,ST048225803_2,ST804055174_4_1,ST021685848,2633079851,8,D,56100,TA005528,,2024-03-02 23:55:12,123.05,37.89,72.74,16,None,5
22302,3,2024-03-06 00:14:28,ST331717386_0,ST988601943_3_8,ST356610719,2798503812,9,NFR,58310,TA844375,Type B,2024-04-08 07:14:13,489.02,21.38,62.66,44,None,2
22302,9,2024-03-01 13:30:43,ST623557608_1,ST714370410_0_7,ST214176447,2558050969,8,NFR,52511,TA509686,Type A,2024-02-26 09:26:54,472.77,55.62,48.22,108,None,1
22302,3,2024-01-03 04:51:44,ST724967499_1,ST196357113_4_4,ST476617558,2861061468,10,D,54505,TA731715,,2024-02-11 15:06:15,463.84,32.73,74.89,73,None,1
22302,9,2024-02-21 04:27:54,ST060964745_9,ST935119425_3_2,ST697639572,2182610999,6,NFR,51203,TA644262,Type B,2024-02-28 20:55:42,183.59,21.02,49.91,18,None,2
22302,5,2024-03-26 02:28:03,ST753093329_4,ST827033746_7_7,ST816332521,2765247432,5,D,50058,TA387522,Type B,2024-03-25 00:17:33,313.28,41.51,54.62,42,None,5
22302,2,2024-02-27 14:02:08,ST773842958_7,ST064201980_1_9,ST966416333,2648723892,4,D,56209,TA758740,,2024-01-29 08:28:50,309.3,35.48,71.83,31,Mechanical Issue,1
10925,9,2024-01-24 15:04:08,ST998940043_1,ST902440822_6_3,ST491938833,2623717109,8,D,58716,TA208277,Type A,2024-03-22 06:44:13,112.07,19.25,60.74,82,None,1
10925,6,2024-01-09 02:20:29,ST733571648_0,ST640292742_3_3,ST102779902,2503916705,8,D,53856,TA682852,Type B,2024-03-06 02:54:37,88.63,28.58,43.89,107,None,2
10925,8,2024-03-10 01:28:37,ST343518999_1,ST868320401_3_0,ST820681345,2465435082,4,P,51290,TA146014,Type B,2024-01-27 07:30:10,283.22,45.11,43.69,24,None,3
10925,3,2024-02-03 22:40:36,ST160900573_5,ST739717471_0_3,ST145757776,2503946347,6,D,52130,TA522545,Type B,2024-01-21 19:34:15,294.06,40.58,60.23,104,None,4
10925,8,2024-01-06 04:11:52,ST898864123_9,ST139398415_3_4,ST453614281,2935020416,2,NFR,50233,TA197034,Type A,2024-01-28 11:26:06,449.0,42.64,68.95,41,None,2
10925,7,2024-01-23 16:21:52,ST079432236_2,ST711797220_1_1,ST953935491,2909516148,10,D,50036,TA035115,Type B,2024-02-10 06:21:24,191.41,14.48,45.41,116,None,2
10925,10,2024-01-28 17:54:18,ST983456730_2,ST023803461_7_9,ST906593558,2997682304,5,D,50122,TA539292,,2024-01-09 06:29:06,326.49,35.04,77.29,43,Minor Traffic Violation,4
10925,8,2024-03-08 20:52:34,ST103793360_5,ST266806464_2_7,ST464856327,2620204364,4,D,55667,TA113864,Type B,2024-02-28 04:48:37,139.36,54.31,76.15,101,None,3
10925,9,2024-02-11 08:03:24,ST554175873_7,ST263272100_4_8,ST732757253,2878939889,8,P,56328,TA193388,Type B,2024-03-07 21:09:36,431.01,32.36,42.36,47,None,1
10925,4,2024-01-29 05:40:38,ST811698413_7,ST758531793_2_7,ST312378681,2791579265,9,P,50960,TA821508,Type B,2024-01-19 10:15:41,156.57,46.11,44.63,91,Minor Traffic Violation,2
36259,10,2024-03-09 22:45:15,ST133107139_7,ST089994237_2_0,ST412892125,2773153447,9,D,57616,TA318915,Type A,2024-03-22 05:41:20,294.32,48.56,59.5,38,Accident,1
36259,3,2024-03-11 08:41:07,ST244829861_9,ST938931698_5_8,ST956917679,2042731831,8,D,57613,TA967492,,2024-02-11 00:16:29,278.59,26.84,48.48,43,None,4
36259,4,2024-03-25 02:56:50,ST467648475_4,ST204057321_1_2,ST340841222,2679681004,8,NFR,55172,TA979656,,2024-02-09 06:49:14,488.65,23.52,46.93,77,Accident,1
36259,4,2024-02-28 02:08:22,ST297058137_3,ST948759185_9_0,ST338382142,2232193910,10,D,55941,TA965343,Type A,2024-01-17 07:36:30,148.27,58.19,69.13,29,None,3
36259,10,2024-03-22 22:07:00,ST765684389_7,ST825421667_0_0,ST800423337,2645777920,1,D,59127,TA946228,Type B,2024-01-12 13:59:37,320.69,22.86,77.02,81,None,2
36259,3,2024-02-01 16:10:41,ST071431585_4,ST988390090_8_4,ST337986543,2340121142,10,P,54785,TA827329,Type A,2024-03-23 12:50:23,383.71,28.51,51.61,52,None,3
36259,3,2024-02-23 08:55:43,ST475118166_1,ST810386122_2_5,ST441628723,2537756553,7,P,59306,TA344986,Type B,2024-02-14 12:05:32,235.16,20.51,57.84,85,None,3
36259,7,2024-01-10 19:47:12,ST005336088_7,ST822216446_2_1,ST167668996,2022622361,5,NFR,51597,TA647034,Type B,2024-03-18 13:09:24,381.72,10.22,65.05,71,None,5
36259,10,2024-01-11 17:24:17,ST260985423_9,ST383580726_8_7,ST345998060,2724484844,10,D,51318,TA700861,Type A,2024-01-11 22:01:17,137.84,24.46,41.38,47,None,1
36259,1,2024-03-22 13:16:30,ST721641310_6,ST557234297_9_3,ST029534484,2825409583,9,P,51476,TA314412,,2024-02-18 18:33:25,95.96,30.43,40.62,25,None,5
